"screen_name","followers_count","text"
"LetItBeGreene",852,"NEW: Multiple White House staff have tested positive for COVID-19 today. The White House press pool was just informed, but Chief of Staff Mark Meadows is not releasing any further information.

This comes less than 24 hours after international leaders met with President Trump."
"sheldon_unseen",107,"Chinese virologist: China's government 'intentionally' released COVID-19! 
What’s even more scary than CHINA PURPOSELY RELEASING CoronaVirus is OUR Left Wing Democrat Party DEFENDING CHINA! 
The CORRUPT Left is in bed with China, a foreign Power!
https://t.co/frD6ghhsXD #FoxNews"
"MarCov6666",323,"The pit bull is wondering how long the Democrats and China are going to let this hero live.

Thank you very much ma'am https://t.co/FqGpf70v1d"
"hecate5points",4454,"Just as a reminder, the majority of people who catch COVID-19 will make a full recovery."
"ElexiconEnergy",4562,"The COVID-19 Energy Assistance Program for Small Business (CEAP-SB) is a new program to help small businesses and registered charities with their energy bills. See if you qualify here: https://t.co/IVnqXBmvG1 https://t.co/6p6EwdEuGH"
"C2m1ll3",6026,"Just as a reminder, the majority of people who catch COVID-19 will make a full recovery."
"LyonsMme",1658,"OMG. Twitter suspends the Chinese virologist who claims COVID-19 was made in a Wuhan lab.

What happened to ""PROTECTING"" whistleblowers?"
"LyonsMme",1658,"Chinese virologist: China's government 'intentionally' released COVID-19 - Fox News https://t.co/R8qZbtIIDW"
"michellerivait",3374,"Twitter suspends virologist who claims COVID-19 was made in lab. Twitter declined to comment? Seriously? <U+0001F926><U+0001F3FB><U+200D><U+2640><U+FE0F> https://t.co/0S3v9lEWE8"
"SharonU61418281",8,"I just received a call from a Relief Factor rep. She apologized that it took 3.5 weeks for them to return my call re: the delay in delivering their quick start pkg. to my Mom. She told me that due to COVID-19 their deliveries can take 3-4 business days; it actually took 2 weeks."
"Steve_Gregory82",2373,"Even Speaker Pelosi’s own House Democrats are sick of her blocking COVID-19 relief.

But she insists anything short of her multi-trillion wish list would make Democrats “a cheap date.” What a joke.

People are hurting. They need help. Not the Speaker's pointless political games."
"paulniehausiv",485,"Twitter suspends Chinese virologist who says COVID-19 was made in Wuhan lab https://t.co/m6SWyK4SF7 https://t.co/oLIW5LSJUF"
"cb7593",198,"@realDonaldTrump ""hoping for a last-minute pre-election miracle"" is not a viable covid-19 mitigation strategy. you would know this if you hadn't thrown away the pandemic playbook that Obama left for you. but hey, no black man is going to tell President Herd Mentality what to do, am I right"
"ElizabethQE20",1426,"Chinese virologist: China's government 'intentionally' released COVID-19 - Fox News https://t.co/R8qZbtIIDW"
"MaggieRae20",1011,"Common cold and COVID-19 symptoms: advice for parents and carers https://t.co/MUYFUpD3ji Sensible advice from @jasonleitch (a runny nose in children does not require a covid test) #covid19uk"
"MickeyPearce17",5093,"@MCGA73624851 @Laugh40622524 @Reuters If you test the whole country the case number would go up exponentially but the deaths would still be 45k .
Covid 19 is 85% asymptomatic ."
"hamrickisms",6804,"Something to watch:
https://t.co/Pc9WeMNeBz"
"shannon_medford",64,"""Since post-Memorial Day peaks and community spread, the number of new COVID-19 cases is down 48%, the numbers of people hospitalized with COVID-19 is down 49%, the number of people in an ICU due to COVID is down 62%, and deaths associated with COVID are down 33%.” -@HHS_ASH"
"IHEEM",2207,"In our latest interview with Pete Sellars, we discuss how the IHEEM and its membership have responded to COVID-19 and how the current climate has influenced our ways of working in challenging circumstances.  https://t.co/pxVzru0f3y 
 #professionaldevelopment #assetmanagement"
"SkyJellyFetti",3812,"Homeless students were already 87% more likely to drop out of school when compared to housed students. With COVID-19, their future is even more bleak is even more bleak. Learn what new obstacles this growing population of homeless youth face: https://t.co/gpENPiA3id"
"Crystal77263728",5452,"OMG. Twitter suspends the Chinese virologist who claims COVID-19 was made in a Wuhan lab.

What happened to ""PROTECTING"" whistleblowers?"
"bluebirdofunhap",1423,"Yikes--I didn't know this Eric guy from HGTV Love It or List it almost died from Covid.
https://t.co/6lWw7sdGA9"
"stretch2018",215,"OMG. Twitter suspends the Chinese virologist who claims COVID-19 was made in a Wuhan lab.

What happened to ""PROTECTING"" whistleblowers?"
"AwqkeA",2253,"OMG. Twitter suspends the Chinese virologist who claims COVID-19 was made in a Wuhan lab.

What happened to ""PROTECTING"" whistleblowers?"
"AyersloveAyers",558,"Florida has surpassed 13,000 reported COVID-19 deaths"
"HeraldNG",26441,"COVID-19: Dortmund To Host 10,000 Fans In Opening Fixture https://t.co/8CaICHvPCT"
"RomanJaworowic3",2763,"Just as a reminder, the majority of people who catch COVID-19 will make a full recovery."
"BBCNewsNI",267460,"The Department of Health announces that Covid-19 restrictions announced for parts of Northern Ireland have been made legally enforceable and publish new map showing affected areas https://t.co/yYOfk3LYeN"
"tomkatinas",44,"Politicians shut down businesses because of COVID-19.

But the rules don’t apply to everyone.

https://t.co/re3zJt2XSw"
"yourcluelessnow",2137,"OMG. Twitter suspends the Chinese virologist who claims COVID-19 was made in a Wuhan lab.

What happened to ""PROTECTING"" whistleblowers?"
"vet2980",326,"COLUMN: While the college football world browbeat the Big Ten for being cautious, outbreaks are being celebrated as herd immunity. How screwed up is that?  https://t.co/0pfXrawfRH via @usatoday"
"Thelast_try",4147,"Hundreds of Athens Residents Criticize UGA’s COVID-19 Response https://t.co/SEgBnoaplK"
"Thelast_try",4147,"AJC College COVID Tracker: UGA reports large decline in new cases https://t.co/ll1Chxqpcy"
"SLAKSHMANAKUMA2",21,"Covid warning: time to wake up and smell the coffee. New data-kept under wraps so far - reveals the pandemic in india is much worse than we thought. https://t.co/rN6Xz2IsDA"
"laceedgedlife",406,"Chinese virologist whistleblower Dr. Li-Meng Yan tells Tucker Carlson that COVID-19 was created and deliberately unleashed by the Chinese government:

TUCKER: “You're saying the Chinese government manufactured this virus?” 

 YAN: ""Yes exactly.” https://t.co/vGFr73p8z6"
"Rustybert2",310,"Pelosi’s sudden switch to being all “emotional” about COVID-19 deaths could not be any more fake.  https://t.co/whuxKEgdIt"
"coopmike48",8026,"Many schools are closing after positive COVID-19 cases https://t.co/UzI2FStFOW #uncategorized #feedly"
"coopmike48",8026,"College Towns Welcome Students Back But Worry COVID-19 Tags Along https://t.co/lRqq7m8Knf #uncategorized #feedly"
"HeidiBearKaye1",1227,"@paul__johnson Bill Gates says that private companies shouldn't be paid if the tests aren't returned within 24hrs. Why haven't the government used this obvious capitalist ploy? If you're going to hand over money to private firms at least make them pay for bad actions. https://t.co/4eZ2BKSgGv"
"prettys91863630",3,"#Covid19Update Jamaica has recorded one hundred twenty two  (122) new positive confirmation of the Coronavirus in the last 24 hours. The total number of confirmed cases is 4,164. 

Additional info https://t.co/s7tVuQKB9X https://t.co/rb1iSAIEvb"
"prettys91863630",3,"JA COVID-19 Update: Of the 535 samples tested, we recorded 122 new cases within the last 24 hours. At the same time, 17 more patients have recovered and were released. There are 33 moderately/critically ill patients currently being monitored. https://t.co/YZpkfj3b36"
"gleesonj",1700,"Prof Brendan Murphy @tbmurphy @UCDMathStat  introduces examples of modelling using data from the current COVID-19 epidemic using examples of general linear models, non-linear models &amp; generalized additive models for modelling the daily cases in Ireland.@scienceirel  @ICTSkillnet https://t.co/SxKNsNYCCK"
"EcoLogicalNet",881,".@mtosterholm and Mark Olshaker argue that the United States needs to impose real and stringent lockdowns to control the spread of COVID-19 and save lives ahead of the pandemic’s final act—the arrival of a safe, effective vaccine.
https://t.co/gacayBburA"
"JonesBonus",129,"@Cheatara @NurseSheepie @Gislana449Susan @Jillian1008 @mattgaetz Do you grasp this problem: declaring death by accident as death by covid, simply because all deaths no matter the cause, are tested at the morgue,  with a test that has an extremely high rate of false positives?  Do you grasp the fundamental problem here? https://t.co/d2nTxKqJQ1"
"KSBUTTAR786",1782,"The government’s largest social protection programme, Ehsaas, has taken the lead in radically expanding social safety nets to help mitigate effects of Covid-19 within Pakistan,” she added.
#ManOfCrisesPMIK https://t.co/WbM1VckY9e"
"friselind",153,"Just as a reminder, the majority of people who catch COVID-19 will make a full recovery."
"purplesgem",3240,"In audio recordings obtained by The Washington Post and CNN, President Trump stated to journalist Bob Woodward that he played down the risk of COVID-19 to avoid creating panic. 
https://t.co/pcYV1RCK1H"
"jillian19743032",432,"Even Speaker Pelosi’s own House Democrats are sick of her blocking COVID-19 relief.

But she insists anything short of her multi-trillion wish list would make Democrats “a cheap date.” What a joke.

People are hurting. They need help. Not the Speaker's pointless political games."
"DustinBLevy",981,"The Spring Grove freshman football team will need to quarantine for two weeks after a positive case of COVID-19. The varsity team has not been affected and will still play this Friday. https://t.co/qLA3vFcwr9 @LyzzStallings @DustinBLevy"
"Celestebyrne3",188,"Trump promises 'herd mentality' will save the U.S. from COVID-19 | WATCH 
 https://t.co/f1giOcnIJT"
"Mirror_Assembly",514,"""If we continue down this road of every positive Covid-19 test leading to a whole year-group exclusion, we’re going to be in for a winter of constant exclusions, with massive disruption to education."" What's your view?  https://t.co/jW8wRZUt6o"
"JesseLonnen",1444,"Chinese virologist: China's government 'intentionally' released #COVID-19 https://t.co/TSOlBWErMx #FoxNews"
"jpseabury",2433,"@Outlook The Friday when your COVID-19 Test Results comes back negative. Here's hoping that happens this Friday. <U+0001F91E>"
"tracychristine6",745,"OMG. Twitter suspends the Chinese virologist who claims COVID-19 was made in a Wuhan lab.

What happened to ""PROTECTING"" whistleblowers?"
"TornadoforTrump",187,"OMG. Twitter suspends the Chinese virologist who claims COVID-19 was made in a Wuhan lab.

What happened to ""PROTECTING"" whistleblowers?"
"bountytx",32668,"“That's why I get suspended. I get suppression. I am the target that Chinese Communist Party wants to be disappeared.""

Twitter suspends the account of a Chinese virologist who claims COVID-19 was created at the Wuhan lab. 
 https://t.co/e7sqgw1Ti4"
"brewserkicks",56,"Even Speaker Pelosi’s own House Democrats are sick of her blocking COVID-19 relief.

But she insists anything short of her multi-trillion wish list would make Democrats “a cheap date.” What a joke.

People are hurting. They need help. Not the Speaker's pointless political games."
"bogsacc",1504,"Amidst the COVID-19 pandemic, it is important to keep ourselves updated with the latest news &amp; progress regarding the virus. Statistics on both national &amp; global levels can be a very helpful tool in determining the effectivity &amp; efficieny of each 
region in containing the virus. https://t.co/trrpfFXtb8"
"RukhshandaNaz",1346,"#Covid_19 has exposed entrenched inequalities &amp; insecurity in which population, including #women &amp; #girls face even in democratic societies.Weak democracies in our regions need to be challenged by people. Let's stand for women participation to strength #democracy!

#DemocracyDay https://t.co/h58jZpHuox"
"Alicia_A77",202,"A wedding in Maine is linked to 176 Covid-19 cases and the deaths of seven people who did NOT attend the celebration, demonstrating just how easily and quickly the virus can spread at social gatherings. https://t.co/ONvswtYTBL"
"Janaya904",2493,"NEW: CDC Director Robert Redfield says masks are stronger protection against COVID-19 than a vaccine."
"DebraM2412",235,"NEW: Multiple White House staff have tested positive for COVID-19 today. The White House press pool was just informed, but Chief of Staff Mark Meadows is not releasing any further information.

This comes less than 24 hours after international leaders met with President Trump."
"truckaxle1",4,"@JusLivinMuh2A @iamjniles @raw_moan10 @RaheemKassam @JoeBiden ""I told my people slow the testing down please"" &lt;- Trump mismanager of the Covid-19 pandemic."
"cindy_biggers",40,"@realDonaldTrump Why don’t you come up with a plan to combat Covid 19 https://t.co/kRd81JqHGF"
"MaraEnslin",397,"Germany is giving €5m (about R98m) to feed Cape Town families hit hard by the Covid-19 lockdown, but on condition that at least 20% of beneficiaries are foreigners. https://t.co/9MjBzRHWsd"
"lorraineann2001",228,"NEW: Multiple White House staff have tested positive for COVID-19 today. The White House press pool was just informed, but Chief of Staff Mark Meadows is not releasing any further information.

This comes less than 24 hours after international leaders met with President Trump."
"BCHeadlines",2489,"#DeltaBC - Delta approves new COVID-19 mask policy https://t.co/PG3mn6SRSB"
"Suborders15",4469,"NEW: Multiple White House staff have tested positive for COVID-19 today. The White House press pool was just informed, but Chief of Staff Mark Meadows is not releasing any further information.

This comes less than 24 hours after international leaders met with President Trump."
"AnthonyNBC12",4615,"“The lower enrollment figures are the latest sign of how the economic devastation unleashed by the coronavirus crisis has weighed more heavily on lower-income Americans and minorities, who have suffered higher levels of unemployment and a higher incidence of covid-19.”"
"MarineMomJA",86,"Will @JoeBiden make clear that Communist China is responsible for Covid 19?

US intel agencies issued a joint statement saying the virus started in Communist China. 

Communist China wants Biden elected President. 

Why the silence from Joe? https://t.co/TELMSZx1pJ"
"JKellyLinden",773,"@WHO @DrMikeRyan @mvankerkhove #AskWHO what is the WHO's opinion on a time-saving testing method, known as pooled testing, which involves combining small amounts of all the swabs in a batch into a single test tube.

If Covid-19 is not detected in the composite sample, all patients are deemed negative etc"
"pizzagirlAnnie",41,"Utah’s rate of positive COVID-19 tests rises sharply; BYU jumps to 560 infections  https://t.co/dxGNsYNZtx"
"europajp8",102,"Students at the University of Missouri-Columbia say the administration is failing to protect them as COVID-19 remains at or near crisis levels on campus. #mizzou @Mizzou https://t.co/zGj4r9hbFS"
"DavidABergstein",4952,"EVEN MORE NEWS: from the @startribune:  ""@TheDemocrats' @DNCWarRoom is out with a new six-figure television ad buy in Minnesota today that points to Trump’s recorded statements that he downplayed the gravity of COVID-19 earlier this year."" https://t.co/G9zfYi3DKm"
"ReformAustin",13833,".@txstateteachers have reported hundreds of violations of #COVID19 safety guidelines. On Tuesday, the org filed its first grievance against @KilleenISD. The complaint alleges teachers and staff are being forced to work in unsafe conditions. #txed
https://t.co/i9cr4h9zxr"
"Jammu_Shaikh",142,"The evidence and the science show that Donald Trump has badly damaged the U.S. and its people—because he rejects evidence and science.

The most devastating example is his willfully ignorant response to the COVID-19 pandemic, which cost more than 190,000 Americans their lives."
"Susieblacksheep",4251,"I am going to bring a herd of goats to the Florida Governor’s Mansion this Wednesday to call attention to Governor Desantis’ disastrous decision to adopt a “herd immunity” approach to COVID-19. You can help crowdfund this effort here: https://t.co/FNtfwvyhVo"
"bbeekk321",1236,"OMG. Twitter suspends the Chinese virologist who claims COVID-19 was made in a Wuhan lab.

What happened to ""PROTECTING"" whistleblowers?"
"gkrad9",1048,"BREAKING: Ontario reports more than 300 new cases of COVID-19 for second time this week https://t.co/owFF1ILjxK https://t.co/K3OdHGAiI2"
"realDrMo",44,"51 days after we started, we’ve enrolled 30,000 volunteers in our #COVID-19 vaccine clinical trial.  We now propose to expand enrollment up to 44,000 participants, including more diverse populations.
https://t.co/Y0IEK1zYgz https://t.co/Tr0gzVz3iA"
"evilbluebird",24381,"BREAKING: Liverpool's covid-19 infection rate is now over 100 cases per 100k residents and city leaders are fully expecting lockdown restrictions to be introduced in the coming days

https://t.co/PfeMmJKN67"
"CBNAsia",6063,"If you are still struggling to believe that God can hear your prayers, allow us to pray for you. Don’t hesitate to call our Prayer Center at 8737-0700 or  message us your prayer requests.  
https://t.co/Vgd26gkhRB https://t.co/PpCuDZQO6J"
"EauxSnap",42,"@omyword It's amazing to me how many people will risk getting--and spreading--COVID-19 to eat at a restaurant which is open for take out. <U+0001F926><U+0001F3FD><U+200D><U+2640><U+FE0F>"
"NebToday",26226,"COVID-19 Digest | University Housing updates guest policy: https://t.co/R7xpz1XC4L #Nebraska #UNL #COVID19"
"wearesouthdevon",6175,"Update: COVID-19 Testing in Torbay https://t.co/OYytXqrxxb
#WASDNews #Devon #SouthDevon #News #Community #Local"
"JodiRuth",728,"So far this morning, Trump has RT’d a video of a Fox News doctor lying about Dr. Fauci downplaying the transmissibility of COVID-19 and a completely fake video of Biden playing “Fuck tha Police” by NWA."
"RangaPunuru",11,"# The United Arab Emirates has become the first country outside China to approve emergency usage of a Chinese Covid-19 vaccine candidate, in a vote of confidence for a state-backed drugmaker racing global rivals to stop the spread of the coronavirus. https://t.co/J18TD2jIRO"
"LoveMyCymba",13331,"NEW: Multiple White House staff have tested positive for COVID-19 today. The White House press pool was just informed, but Chief of Staff Mark Meadows is not releasing any further information.

This comes less than 24 hours after international leaders met with President Trump."
"jodiallen16",5137,"Will @JoeBiden make clear that Communist China is responsible for Covid 19?

US intel agencies issued a joint statement saying the virus started in Communist China. 

Communist China wants Biden elected President. 

Why the silence from Joe? https://t.co/TELMSZx1pJ"
"MagaKarma1",5503,"Chinese virologist: China's government 'intentionally' released COVID-19 - Fox News https://t.co/R8qZbtIIDW"
"KARAMID",2024,"NEW: Multiple White House staff have tested positive for COVID-19 today. The White House press pool was just informed, but Chief of Staff Mark Meadows is not releasing any further information.

This comes less than 24 hours after international leaders met with President Trump."
"barmyarmyMUWFC",3398,"Wishing a speedy recovery to @katiezel who has tested positive to COVID-19"
"jcmpPernu",1356,"If Trump and DeSantis shut things down during a deadly global pandemic like they do for hurricanes COVID-19 would have been gone months ago"
"CTV_AvisFavaro",15309,"More than a thousand #nurses are known to have died worldwide due to #COVID19, reports the International Council of Nurses https://t.co/RDERtNKtvB @CTVNews"
"internalcoach",2228,"Our article for the @TrainingJournal.

@internalmentor and @internalcoach on how leaders need empathy and conversational wisdom to navigate the seismic changes they currently face.

https://t.co/fA8VK6Hap9

#ConversationalWisdom #Leadership https://t.co/qnR6SUJStX"
"IreneEagle1",3215,"OMG. Twitter suspends the Chinese virologist who claims COVID-19 was made in a Wuhan lab.

What happened to ""PROTECTING"" whistleblowers?"
"BobbyWoodward19",1023,"Even Speaker Pelosi’s own House Democrats are sick of her blocking COVID-19 relief.

But she insists anything short of her multi-trillion wish list would make Democrats “a cheap date.” What a joke.

People are hurting. They need help. Not the Speaker's pointless political games."
"RiyaSin01035928",9,"Herd immunity still a distant dream; ICMR's sero survey finds most Indians still susceptible to COVID-19 | The Times of India https://t.co/nKPBuroNO7"
"RiyaSin01035928",9,"Coronavirus Updates: Serum Institute says India vaccine trials will resume after DCGIs nod https://t.co/updOng7r7y"
"keljo2",57,"We are still losing over 1,000 Americans daily to Covid-19. And there is still no national testing plan. No plans from the White House for anything, it seems, but Trump's reelection. We cannot allow this failure of leadership to continue. The cost is too high."
"PennyLa62941613",693,"I need your help my friends! Please sign this petition demanding the Legislative Majorities bring bi-partisan legislation for an independent investigation with subpoena power to get the real numbers of NY nursing home residents who died from COVID-19 <U+0001F64F><U+0001F3FB> https://t.co/RJuEmU46bf"
"asukashinify",316,"Covid-19 knows no borders, no politics, no racial &amp; no religions. Time to work together, work on commonalities rather than differences. Our only effective vaccine is the Preventive measures. Please comply to the SOPs, keep a safe distance, put on a mask and Wash your hands https://t.co/vpEX3kfR00"
"Michael88502279",5,"As I hold Jakoba (she wants loved on) I realized how blessed I and my family are. Even though I lost my career, half of our family income, lost a humbling job at airport due to COVID 19 and haven’t received one penny for unemployment benefits from PA.  God has showed"
"jgundam83",1294,"Why striving for herd immunity (without a vaccine) is a bad idea: https://t.co/gqfQKgh7DA"
"Gummshrimp",2565,"How come this is not being played on every single news channel 24/7? Because the Democrats and the MSM do not want Americans to know the truth. They’d rather blame Trump. THIS IS AN ACT OF WAR. NOT NEWSWORTHY? https://t.co/zUedT0dK5a"
"tjsandow",17,"@realDonaldTrump ""hoping for a last-minute pre-election miracle"" is not a viable covid-19 mitigation strategy. you would know this if you hadn't thrown away the pandemic playbook that Obama left for you. but hey, no black man is going to tell President Herd Mentality what to do, am I right"
"JenHamMcCharles",211,"Frustrated father questioning @NearNorthSchool COVID-19 protocols https://t.co/S4K33QKA4P"
"roob62658287",22,"""Since post-Memorial Day peaks and community spread, the number of new COVID-19 cases is down 48%, the numbers of people hospitalized with COVID-19 is down 49%, the number of people in an ICU due to COVID is down 62%, and deaths associated with COVID are down 33%.” -@HHS_ASH"
"democrat_nyc",2081,"It’s been 203 days since @realDonaldTrump said covid-19 cases “would go down to zero,” 146 days since he suggested doctors inject household cleaning solutions into people, and 222 days since he told Bob Woodward, ""This is deadly stuff."""
"Swaefred",383,"University of Pittsburgh School of Medicine scientists have isolated the smallest biological molecule to date that completely and specifically neutralizes the SARS-CoV-2 virus, which is the cause of COVID-19. (via https://t.co/KEUtIFjzaz, https://t.co/P9gqLjh9IU)"
"23lungi",23,"Yesterday was one those emotional trips I had to take. I’m a HR Practitioner and I lost my job due to COVID-19. Unfortunately I had to move out of Midrand as I can’t afford to pay rent. Currently on the job market. <U+0001F4CD>Brits &amp; Sasolburg. Please help or retweet. #Level1 #Somizi https://t.co/5nhACFKcnM"
"BasuAshis",5120,"How to Be Happy During a Pandemic.

Happiness is lower, insomnia is higher and there has been an increased incidence of mental health issues during the pandemic. @tylercowen 

 https://t.co/mCG045WalT 

ht: @pmcdowellsea"
"mayga2020",439,"OMG. Twitter suspends the Chinese virologist who claims COVID-19 was made in a Wuhan lab.

What happened to ""PROTECTING"" whistleblowers?"
"Chris_Yeung98",205,"COVID-19 nurse deaths in the thousands: federation https://t.co/wFe6BLEuuF https://t.co/V4Dqddboch"
"AndrewQ30629240",86,"Whether we're commanded to trust the experts, abandon the rule of law, or venerate government for ""keeping us safe,"" the 9/11 panic and our current crisis have many things in common. @RyanMcMaken #AudioMisesWire https://t.co/lcV9bU94a0"
"princessearl1st",429,"Experts are especially worried about the dangerous and pervasive particles that the smoke has produced. They are so infinitesimal that PM2.5 are able to bypass biological defenses humans have to filter out many other pollutants that penetrate the lungs. https://t.co/3FAPrA6pbt"
"Konspiracy_Cat",426,"‘Non-scientific’: Chinese ‘whistleblower’ claiming Beijing released ‘man-made’ Covid-19 roasted by virologists, blocked by Twitter — RT USA News https://t.co/C1nZysHI6Y"
"TiaRachel",964,"Just talked to my niece out west, she was crying and needed to talk.
She is an E.R. nurse treating covid-19 patients, she has people telling her to go back to China and has even had patients families yelling at her when leaving work.
She's white/ Korean mixed.
This is on Trump."
"BetterWorldOrg",16515,"TODAY 9/16 at 1 PM EDT: Join our event with @UNFoundation to learn how the Sustainable Development Goals can drive a COVID-19 recovery that advances equity and sustainability at home while supporting US credibility and leadership abroad. https://t.co/cq1l54w3CV #USAforSDGs https://t.co/kTvnM6wgYq"
"RingSideGrill",267,"And it will magically disappear just like COVID-19 

Trump claimed that he has a secret health care plan, but did not offer details.

“I have it all ready,” he claimed. “I have it all ready and it’s a much better plan for you and it’s a much better plan.” https://t.co/tH1J2a1bjC"
"RamseyCounty",12357,"We want to ensure all Ramsey County residents have access to a cloth face mask to prevent the spread of COVID-19. Help keep our community safe by donating homemade cloth masks by mail or at a collection box.

Learn more: https://t.co/9gQxU2WPm1 https://t.co/jsBfFN7ooB"
"JohnFahy7",95,"He's starting a petition calling for legislation for an independent investigation to subpoena @NYGovCuomo  and @HealthNYGov asking for the number of nursing home deaths related to COVID-19 in nursing homes:

https://t.co/1CIvHoHmwz"
"Winni_l08",448,"We have added some new videos talking about the latest #COVID19 research @CMMBristol from @Spencer_D60 @CharlieColenso and Karen Still.  
Watch here: https://t.co/HCWc6K3wib https://t.co/ZaqQtSLeL5"
"AltiTeam",628,"FUJIFILM Sonosite &amp; the CHEST Foundation partner for COVID-19 research <U+0001F91D>

#covid19 #partnership #santé #pharmaindustry 

https://t.co/G6EPoji6uz https://t.co/yPwLxsfUfc"
"DeepikaSlawekMD",294,"@TiffanyLuMD gave such a powerful summary of our experience providing bupe during the worst of the COVID-19 surge. So proud to have her as a colleague and friend #ceihcvduh2020 #harmreduction"
"RandallFrench14",19453,"If the vaccines prove safe and effective, vaccination will have to overcome public skepticism over safety, the anti VAX movement, the meaning of public health mandates,  and Trump's erratic contradictory leadership

US to provide free COVID-19 vaccines
https://t.co/Xub8ldduKv"
"Fitzmurphy1",47,"SO excited for Big Ten football to start! And then stop. And then start again. And then probably stop. And for university officials and politicians to explain why some athletes who got COVID-19 developed heart issues. And for the lawsuits. And for everyone to be back on lockdown!"
"J007E",3421,"@realDonaldTrump So if COVID-19 is all China's fault, then why is it so much worse in the US than in any other 1st World Nation? 

Why aren't the UK, Japan, &amp; Australia seeing numbers like ours?

Why isn't Canada, who we can literally sneeze on without leaving our borders?"
"KellySherri1",102,"Just as a reminder, the majority of people who catch COVID-19 will make a full recovery."
"pJkTjKkSmYkNjH",407,"BTS most tweeted-about act in past six months in U.S. amid COVID-19 pandemic https://t.co/UQ8UhAocfC"
"charaideo_DMC",6,"More than 25,000 Central Armed Police Force (CAPF) personnel have tested positive for Covid-19 and 100 have died so far.

Modi Govt has forgotten those who protect us ! https://t.co/B2f18ViH6R"
"dipkid101",121,"A wedding in Maine is linked to 176 Covid-19 cases and the deaths of seven people who didn't attend the celebration, demonstrating just how easily and quickly the virus can spread at social gatherings, public health experts say. https://t.co/HhJ2G8KwNx"
"manojsharma071",15,"At a meeting of @WHO Bureau, finalised modalities for the Special Session of #WHO Exec Board scheduled to be held on October 5-6 to discuss COVID-19 response by member nations.
Present on the occasion were Vice Chairs &amp; DG WHO @DrTedros https://t.co/yq7O1CKvOm"
"st_dynamite",14,"@LimestoneDSB I have him booked for a doctor's appointment on Friday. According to this provincial tool, he meets the requirements to attend, because his runny nose is typical of him/not new. https://t.co/1CaB701CQ4"
"melancon_joey",942,"There is one story that may be bigger than the elections, the riots, and the pandemic, but it will take a few years to play out. The U.S. will convert China's $1.2 trillion of Treasury notes to a trust fund for COVID-19 victims and for economic damages. Bye-bye China reserves. https://t.co/GmhbF2Hxjl"
"MktngWizard5",1035,"This year, protecting the right to free, fair and safe elections is made all the more urgent by the COVID-19 pandemic. Quite simply, voting should be an act of faithful civic engagement, not a threat to one’s health. 

Take Action: https://t.co/6x6QslFgrK https://t.co/sufJMpqgI7"
"polodojo",1321,"Chinese whistleblower virologist comes forward on COVID-19 https://t.co/kMSRLJhK1h @JackPosobiec #OANN"
"Clarej111",1589,"Just as a reminder, the majority of people who catch COVID-19 will make a full recovery."
"RD_Oklahoma",435,"Disruptions from COVID-19 have left extra unsold food on the farm. Sometimes it can be difficult for farmers to get it into the hands that need it the most. A nonprofit group in Tulsa is trying to change that. For @HarvestPM/@KOSURadio, @Report4America:

 https://t.co/l79ztV0V1u"
